density,edginess,references,citations_per_year,is_center,identifier,year
38.32178682709821,0.6828089952468872,35,1.4,False,57d0d51c3a15e7f229a5b3a83b8a18babe116da0,2015
34.01359426406851,0.6689329743385315,50,5.333333333333333,False,04fafa3eb4b7ffb2f68b2615ddf4aff2b02348fe,2014
34.69504460193018,0.7339779734611511,69,3.625,False,b212fdfa258b30082525e57e980d041592bf47be,2012
36.34701643476501,0.7242686748504639,32,1.4,False,59729f67c63dfd3e5d3d535bda173c3474eb0d64,2015
37.55584536394523,0.6351245641708374,15,0.0,False,4753d86d9582508e60abcbbe9a35379047a137c7,1992
36.083412378591625,0.7436963319778442,37,0.0,False,478480045c1f27e40e21b8c9a3e43ce47cd8b1ca,1993
41.72415767658847,0.6759986877441406,13,0.7142857142857143,False,df0b98de865966ed596fa236c9b882ce84968edc,2013
30.520177039124338,0.7008584141731262,16,0.0,False,87e00cac915747807a3abb9994124626adcfd910,2021
36.64324452456176,0.6509473919868469,0,0.0,False,76b60eb96759ea3b46eed16473d2dcd293817f72,1990
36.784353421894174,0.659583330154419,47,0.0,False,dc2fd624b23a03ad3eeb5ad7797006d9fd75e39e,1999
37.540863440490135,0.6604924201965332,8,0.0,False,101c10a96a76ca28d042ce3dc4c1e118b15b273c,2020
31.44328282612943,0.642360508441925,45,0.8571428571428571,False,72ac3270659dc737d14c65bd71c8dc21e0fd239c,2013
14.753772927434655,0.8522905707359314,27,0.0,False,57d3d4650bd818c5e0be35761f4852174e9ea826,2014
48.66646850934843,0.647333025932312,27,0.7,False,0ad3bf5222dbe5246363f760ba19691a43ffc39e,2010
34.893380421042735,0.7428008913993835,54,7.636363636363637,False,9e61933f42af282e2ea4ac426dcea443f008fe8b,2009
38.64275268773863,0.6922847032546997,98,0.0,False,f5dfdbcc05e371c2cd25c387c6952d4d34fb26ca,2022
31.042431850971603,0.7069533467292786,25,0.15789473684210525,False,38e6df468821a2e9981b49f3498863e30b320e95,2001
37.21580422968851,0.7169588208198547,97,6.0,False,936aee0ad526f27a3d50fd13fb218360f1e78b25,2019
30.779565664127613,0.6725408434867859,0,28.352941176470587,False,0f3aa72e0f0581d6aa0297d3c14b07fc0c1c55a4,2003
40.87902601985523,0.6854056119918823,17,2.3636363636363638,False,84d155c24b09072669e400dfc0169fe961f10f29,2009
34.931190285102495,0.7010936737060547,6,0.2,False,2a3ce75b126e188252d7f6fa1c7e64f764185ca6,2015
35.60866470951001,0.6807898879051208,44,0.0,False,323811ceb63750fdd3e59204eb48df6b2e841e51,2020
26.36107984447053,0.7358775734901428,304,0.0,False,9f543858ff2db0406c128137fabd9c828454d12e,2016
40.36062598219436,0.6642394065856934,26,0.125,False,e0c10b738f2d07199d0e942d43ce868b45050c21,2004
30.3138133568464,0.6871326565742493,32,0.0,False,9391d798db0642ccc6a90e491b8858a5bd1df6fd,1994
30.978417795881267,0.7249951958656311,39,0.0,False,a3ed5d1305d0d1a9c813509df5d27f787b9bdead,1995
38.698469608486356,0.7067368626594543,7,0.0,False,df4677dba90f28c037ea2eb9c982b85bfb850543,2022
35.34631102844245,0.7092306613922119,14,0.42857142857142855,False,2ebfe21ec87971c56bac8f6014738b7c8ac3c779,2013
39.61684999092357,0.6491237878799438,96,4.0,False,493020aac82946e73b9b1c0db25e6056fcb65436,2015
31.839912416222216,0.6973845362663269,15,0.7647058823529411,False,5c465af4e68e25ff93170295c6e044e71a508b95,2003
35.91134280648604,0.653233528137207,12,0.0,False,79b3c3b44db2f62f70c43412b095e275791f95b1,2023
41.5584683237491,0.6557438373565674,33,0.0,False,5aada75d28177ec376345d2c76c07588a9708b62,1996
41.772012977802525,0.6207953691482544,48,0.5,False,9f71415b171ba850d7a4f10d045a21ecd3cdf735,2018
38.6979981981282,0.6800687313079834,37,0.6666666666666666,False,fe72b4b4a35c3d38513f72c25341298af54eb306,2005
45.89986669594021,0.6700690388679504,87,0.0,False,7763936e90e758fb331f3aa87e98c6f69dcd02cd,2022
42.847777517241795,0.6527230739593506,97,15.0,False,345d7dd578451b08ea55ab3ac42462f2213754bb,2018
32.40372117963179,0.7006679773330688,45,2.75,False,84994467bc332add26437182d6050666e32349f6,2012
38.68594905543235,0.6839314699172974,38,1.4285714285714286,False,50638d0cb19380a04f49cd06c59503b5ca4cad8e,2013
33.93433107821197,0.6925853490829468,27,0.07142857142857142,False,3376553750db0648e9a7016746ebb7b71b4ebcfd,2006
28.286722887005887,0.6355846524238586,59,0.06666666666666667,False,504479e69b359f21044ba9b0014c3b744174da7b,2005
28.289617490369995,0.6904458403587341,25,9.0,False,55b04239dd27de4061db27aa1fe68dee650db280,2019
33.118056073899275,0.7104212045669556,23,0.0,False,dedda0711ebc4fa80da3d26873a2647e9788520f,1993
41.52559423142743,0.6234869360923767,79,3.0,False,a423c71975a2ca4976a72cbcd7b42caf13e11e4e,2016
32.89757637305189,0.7140428423881531,78,18.6,False,1df977bb9592147659b2d95a89cfd13f95b7da71,2015
37.39095683203363,0.6848037838935852,28,0.4,False,c177742cf2cc8aecfc323fcf206504088d9cb2e6,2015
41.31641841354519,0.6515805125236511,17,0.46153846153846156,False,1d834d0554934a6dedd8431c64bf2d237a2d2c73,2007
36.36357744872756,0.6323037147521973,80,0.0,False,7c6a0f91daba365bb37c9fb6a66f10df141ca8e4,1990
39.879674964153516,0.642105221748352,43,3.0,False,102f251f2aa2b2c765f6db52442bd135115453b0,2017
