# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:36:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/ympr99qu.json
# init = 2 (Default)
# random
#   seed = 57114
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-GPT2_j.h-nondens/hreg-20240928163617_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.439168
# Diagonal elements of inverse mass matrix:
# 2.4502e-05, 1.89005e-05, 0.00017614, 0.000118672, 9.64024e-05, 0.000138673, 0.000126535, 0.000126091, 0.000235393, 0.000145995, 0.000190167, 0.000112178, 0.000119677, 0.000149323, 0.000112031, 0.000124195, 9.80839e-05, 0.000153329, 0.000144236, 0.000147803, 7.7826e-05, 0.000127675, 0.000127215, 0.000130412, 0.000141539, 0.000135486, 9.60391e-05, 0.000134066, 0.000127221, 0.00264837, 0.000672535, 0.00054801, 0.0761602, 0.0686073, 0.0870608
-33943.4,0.95731,0.439168,3,7,0,33954.9,-0.00335566,0.968377,0.214908,-0.0609634,0.266632,0.119313,0.320912,0.180982,0.0202961,0.0734447,0.197614,0.139324,-0.0725306,0.0978467,0.0890143,0.000558289,0.167848,0.0525524,0.135486,0.146682,0.0866142,0.11844,0.0637873,0.0570898,0.0131227,-0.00878655,0.0900068,-0.010834,-0.0105035,0.117013,0.0955236,0.0598181,0.0918939,0.0930934,0.0654382,-100190
-33938.2,1,0.439168,3,7,0,33953.6,-0.0059176,0.975443,0.2053,-0.0510137,0.273904,0.108219,0.285889,0.170974,0.0174699,0.105742,0.220686,0.160474,-0.0520417,0.0783773,0.055499,0.0131754,0.17036,0.0546699,0.130901,0.15018,0.114203,0.103253,0.074106,0.0806524,-0.00531488,0.0180268,0.0821585,-0.0109756,-0.0370217,0.185317,0.089033,0.0578305,0.118279,0.0684782,0.0784471,-100185
-33939.2,0.942667,0.439168,3,7,0,33950.4,-0.00645946,0.974271,0.204224,-0.0444172,0.266443,0.106193,0.281908,0.173709,0.0135544,0.0966897,0.217166,0.151819,-0.0469747,0.0774116,0.0640759,0.0126057,0.179465,0.0520368,0.138631,0.148408,0.105342,0.111947,0.0769177,0.070699,0.00359363,0.0096076,0.06193,-0.00490999,-0.0243315,0.162027,0.0890943,0.0780019,0.0896803,0.103277,0.0808672,-100185
-33941,0.961783,0.439168,3,7,0,33955.8,-0.0028937,0.97018,0.209295,-0.0616806,0.275111,0.10867,0.293795,0.179072,0.0167558,0.0935388,0.227902,0.161384,-0.0687906,0.0809004,0.0754011,0.0201092,0.13378,0.0460738,0.122405,0.135193,0.100728,0.10542,0.0561852,0.0655063,-0.00490586,0.0279534,0.0925931,-0.0161073,-0.0275444,0.135627,0.0842133,0.0268767,0.11112,0.0447222,0.047684,-100187
-33934.6,1,0.439168,3,7,0,33948.3,-0.0105898,0.974231,0.221697,-0.0746983,0.269613,0.110643,0.285379,0.163956,0.00750746,0.0895404,0.20926,0.143771,-0.0395539,0.085433,0.0825591,0.00983105,0.162688,0.0631974,0.126515,0.150009,0.0979132,0.112813,0.0683228,0.0558862,-0.00138926,0.0047927,0.088201,-0.0149034,-0.0055584,0.105321,0.0807931,0.0579215,0.147618,0.0929202,0.0559341,-100183
-33937.2,0.890296,0.439168,3,7,0,33947.9,-0.00199966,0.968362,0.213357,-0.0402427,0.282079,0.112134,0.292234,0.161056,0.0204608,0.0816365,0.205086,0.156936,-0.0657263,0.0788945,0.0674278,0.0187138,0.168072,0.0421605,0.140387,0.164969,0.102602,0.120765,0.0703599,0.0756107,0.0157656,0.0106018,0.0861527,-0.0112651,-0.0366926,0.17537,0.102751,0.0641081,0.100008,0.0616887,0.0709638,-100183
